# SPECULATIVE QUANTUM-GRAVITY TOY MODELS — NOT ESTABLISHED PHYSICS
# SPECULATIVE MODEL — NOT experimentally established.
# model: Bardeen (1968) regular black hole
r_geo,log10_r_over_rs,f,log10_K_SI,log10_K_schwarzschild_SI,tau_since_horizon_years,u_r
0.0003057424488116037,-3.815674255973482,-6540.453461152807,-61.90802664469831,-61.90802664469831,np.float64(208111.7526439676),-80.8792523528303
0.0002996883426986937,-3.824360145611545,-6672.599586790727,-61.85591130686993,-61.8559113068699,np.float64(208111.7642694014),-81.69210235261868
0.00029375411591876094,-3.8330460352496085,-6807.415241245876,-61.803795969041545,-61.803795969041545,np.float64(208111.77555125172),-82.5131216307193
0.00028793739470196945,-3.8417319248876716,-6944.9543525776035,-61.75168063121316,-61.751680631213134,np.float64(208111.78649967295),-83.34239228974414
0.0002822358522822751,-3.850417814525735,-7085.27193826432,-61.69956529338478,-61.69956529338478,np.float64(208111.79712451945),-84.17999725745018
0.0002766472079666885,-3.8591037041637986,-7228.424127211228,-61.6474499555564,-61.64744995555637,np.float64(208111.80743535425),-85.0260202950322
0.0002711692262229672,-3.8677895938018616,-7374.468182202623,-61.595334617728014,-61.595334617728014,np.float64(208111.81744145782),-85.88054600549896
0.0002657997157853729,-3.876475483439925,-7523.4625228077875,-61.54321927989963,-61.54321927989966,np.float64(208111.82715183636),-86.74365984213364
0.0002605365287781362,-3.885161373077988,-7675.466748749578,-61.49110394207125,-61.49110394207125,np.float64(208111.83657522986),-87.61544811703915
0.0002553775598562774,-3.8938472627160516,-7830.541663745122,-61.438988604242866,-61.438988604242894,np.float64(208111.84572011998),-88.49599800976947
0.00025032074536344057,-3.9025331523541147,-7988.7492998281095,-61.38687326641451,-61.38687326641448,np.float64(208111.85459473773),-89.38539757604768
0.00024536406250640357,-3.911219041992178,-8150.15294216244,-61.33475792858613,-61.33475792858613,np.float64(208111.8632070709),-90.28373575657157
0.0002405055285459335,-3.9199049316302417,-8314.81715435712,-61.282642590757746,-61.282642590757774,np.float64(208111.87156487117),-91.19110238590781
0.00023574320000366492,-3.9285908212683047,-8482.807804292584,-61.23052725292936,-61.23052725292936,np.float64(208111.8796756611),-92.10758820147548
0.00023107517188468234,-3.937276710906368,-8654.192090468709,-61.17841191510098,-61.17841191510101,np.float64(208111.887546741),-93.03328485261986
0.00022649957691549697,-3.9459626005444313,-8829.03856888512,-61.1262965772726,-61.1262965772726,np.float64(208111.8951851953),-93.96828490977751
0.0002220145847971124,-3.9546484901824948,-9007.4171804645,-61.074181239444215,-61.07418123944419,np.float64(208111.90259789914),-94.91268187373329
0.00021761840147288056,-3.963334379820558,-9189.399279029896,-61.02206590161583,-61.02206590161583,np.float64(208111.90979152452),-95.86657018497061
0.00021330926841085521,-3.9720202694586213,-9375.057659847194,-60.96995056378745,-60.96995056378742,np.float64(208111.91677254613),-96.8300452331155
0.00020908546190035569,-3.980706159096685,-9564.466588744197,-60.917835225959095,-60.91783522595907,np.float64(208111.92354724734),-97.80320336647567
0.0002049452923624596,-3.989392048734748,-9757.70183181795,-60.86571988813071,-60.86571988813071,np.float64(208111.93012172586),-98.7861419016754
0.0002008871036741488,-3.9980779383728113,-9954.84068574219,-60.81360455030233,-60.8136045503023,np.float64(208111.9365018992),-99.77895913338739
0.000196909272505838,-4.006763828010874,-10155.962008687038,-60.76148921247395,-60.76148921247395,np.float64(208111.9426935099),-100.78175434416211
0.00019301020767202156,-4.015449717648938,-10361.146251863325,-60.709373874645564,-60.709373874645536,np.float64(208111.9487021309),-101.79462781435632
0.00018918834949477762,-4.024135607287001,-10570.475491704146,-60.65725853681718,-60.65725853681718,np.float64(208111.9545331703),-102.81768083216109
0.0001854421691798765,-4.032821496925065,-10784.033462696534,-60.6051431989888,-60.60514319898883,np.float64(208111.96019187642),-103.85101570373077
0.00018177016820524256,-4.0415073865631275,-11001.905590876362,-60.553027861160416,-60.553027861160416,np.float64(208111.9656833425),-104.8947357634136
0.0001781708777215252,-4.050193276201191,-11224.179027999906,-60.50091252333203,-60.50091252333206,np.float64(208111.9710125112),-105.94894538408538
0.00017464285796453983,-4.0588791658392545,-11450.942686405693,-60.44879718550365,-60.44879718550365,np.float64(208111.9761841792),-107.0137499875866
0.00017118469767934272,-4.067565055477318,-11682.287274580647,-60.396681847675296,-60.396681847675296,np.float64(208111.98120300134),-108.08925605526503
0.0001677950135557104,-4.076250945115381,-11918.305333444672,-60.34456650984691,-60.344566509846885,np.float64(208111.9860734948),-109.17557113862364
0.000164472449674797,-4.084936834753444,-12159.091273368264,-60.29245117201853,-60.292451172018474,np.float64(208111.99080004348),-110.27280387007607
0.00016121567696674872,-4.0936227243915075,-12404.741411937914,-60.24033583419015,-60.24033583419012,np.float64(208111.99538690152),-111.38106397380982
0.00015802339267905816,-4.102308614029571,-12655.354012484428,-60.188220496361765,-60.188220496361765,np.float64(208111.9998381974),-112.5004622767588
0.00015489431985544585,-4.1109945036676345,-12911.029323389568,-60.13610515853338,-60.13610515853341,np.float64(208112.00415793766),-113.63111071968613
0.00015182720682506084,-4.119680393305697,-13171.86961818675,-60.083989820705,-60.083989820705,np.float64(208112.0083500102),-114.77312236837835
0.00014882082670179556,-4.128366282943761,-13437.979236471809,-60.03187448287662,-60.03187448287659,np.float64(208112.0124181884),-115.92661142495199
0.00014587397689351514,-4.137052172581824,-13709.464625640232,-59.979759145048234,-59.979759145048234,np.float64(208112.0163661337),-117.09169323927395
0.0001429854786210044,-4.145738062219888,-13986.434383467542,-59.92764380721985,-59.92764380721988,np.float64(208112.0201973995),-118.26848432049657
0.0001401541764464405,-4.154423951857951,-14268.99930154985,-59.8755284693915,-59.875528469391526,np.float64(208112.02391543437),-119.45710234870863
0.0001373789378112024,-4.163109841496014,-14557.272409621966,-59.823413131563115,-59.823413131563115,np.float64(208112.02752358472),-120.65766618670347
0.00013465865258283237,-4.171795731134077,-14851.36902077082,-59.77129779373473,-59.7712977937347,np.float64(208112.03102509808),-121.87029589186538
0.0001319922326109681,-4.180481620772141,-15151.406777562204,-59.71918245590635,-59.71918245590635,np.float64(208112.03442312605),-123.09511272817538
0.00012937861129206808,-4.189167510410204,-15457.505699099396,-59.667067118077966,-59.66706711807794,np.float64(208112.03772072715),-124.3322391783378
0.00012681674314275605,-4.197853400048268,-15769.788229032383,-59.614951780249584,-59.614951780249584,np.float64(208112.04092086945),-125.58179895602859
0.0001243056033816135,-4.20653928968633,-16088.379284536959,-59.5628364424212,-59.56283644242117,np.float64(208112.04402643317),-126.84391701826682
0.00012184418751925377,-4.215225179324394,-16413.40630628327,-59.51072110459282,-59.51072110459282,np.float64(208112.04704021366),-128.1187195779105
0.00011943151095651254,-4.223911068962457,-16744.999309413754,-59.458605766764435,-59.458605766764464,np.float64(208112.04996492344),-129.40633411627792
0.00011706660859059526,-4.232596958600521,-17083.29093555097,-59.40649042893605,-59.40649042893605,np.float64(208112.05280319502),-130.70688939589593
0.00011474853442902314,-4.241282848238584,-17428.41650585599,-59.3543750911077,-59.3543750911077,np.float64(208112.055557583),-132.0205154733763
0.00011247636121122345,-4.249968737876647,-17780.514075158666,-59.302259753279316,-59.30225975327929,np.float64(208112.0582305665),-133.34734371242146
0.00011024918003761307,-4.25865462751471,-18139.72448718142,-59.25014441545093,-59.25014441545093,np.float64(208112.06082455144),-134.687506796961
0.00010806610000602637,-4.267340517152774,-18506.19143087859,-59.19802907762255,-59.19802907762258,np.float64(208112.06334187248),-136.0411387444202
0.00010592624785534262,-4.276026406790837,-18880.061497913954,-59.14591373979417,-59.14591373979417,np.float64(208112.06578479544),-137.40837491912185
0.00010382876761616977,-4.284712296428901,-19261.484241299328,-59.093798401965785,-59.09379840196581,np.float64(208112.06815551908),-138.78935204582277
0.00010177282026844541,-4.293398186066963,-19650.61223521776,-59.0416830641374,-59.0416830641374,np.float64(208112.07045617732),-140.1842082233864
9.975758340581744e-05,-4.302084075705027,-20047.60113605527,-58.98956772630902,-58.98956772630899,np.float64(208112.07268884085),-141.59308293859297
9.778225090667064e-05,-4.31076996534309,-20452.609744665442,-58.93745238848064,-58.93745238848064,np.float64(208112.07485551917),-143.016117080088
9.584603261166721e-05,-4.319455854981154,-20865.800069891917,-58.885337050652254,-58.885337050652225,np.float64(208112.07695816248),-144.45345295247157
9.394815400767258e-05,-4.3281417446192165,-21287.337393374044,-58.8332217128239,-58.83322171282387,np.float64(208112.07899866326),-145.9052342905286
9.208785591793974e-05,-4.33682763425728,-21717.390335661814,-58.78110637499552,-58.78110637499552,np.float64(208112.0809788581),-147.37160627360282
9.026439419842854e-05,-4.3455135238953435,-22156.130923666235,-58.728991037167134,-58.728991037167106,np.float64(208112.0829005294),-148.85271554011447
8.847703944013799e-05,-4.354199413533407,-22603.73465947247,-58.67687569933875,-58.67687569933875,np.float64(208112.08476540676),-150.34871020222445
8.672507667733306e-05,-4.3628853031714705,-23060.380590542976,-58.62476036151037,-58.62476036151034,np.float64(208112.08657516862),-151.85973986064567
8.500780510154885e-05,-4.371571192809533,-23526.251381338865,-58.572645023681986,-58.572645023681986,np.float64(208112.08833144393),-153.38595561960315
8.332453778125772e-05,-4.380257082447597,-24001.53338638816,-58.5205296858536,-58.52052968585363,np.float64(208112.09003581348),-154.92751010194465
8.167460138708776e-05,-4.38894297208566,-24486.416724830047,-58.46841434802522,-58.46841434802522,np.float64(208112.0916898113),-156.484557464403
8.005733592248182e-05,-4.397628861723724,-24981.095356465106,-58.41629901019684,-58.416299010196866,np.float64(208112.09329492608),-158.05725341301203
7.847209445969024e-05,-4.406314751361787,-25485.767159341794,-58.364183672368455,-58.364183672368455,np.float64(208112.0948526025),-159.64575521867718
7.691824288099105e-05,-4.41500064099985,-26000.634008910307,-58.3120683345401,-58.3120683345401,np.float64(208112.09636424267),-161.25022173290276
7.53951596250345e-05,-4.423686530637913,-26525.901858775458,-58.25995299671172,-58.25995299671169,np.float64(208112.09783120712),-162.87081340367726
7.390223543821016e-05,-4.432372420275977,-27061.780823080855,-58.207837658883335,-58.20783765888328,np.float64(208112.09925481625),-164.50769229151825
7.243887313093736e-05,-4.44105830991404,-27608.48526055737,-58.15572232105495,-58.155722321054924,np.float64(208112.10063635133),-166.16102208567858
7.100448733878144e-05,-4.449744199552104,-28166.233860269476,-58.10360698322657,-58.10360698322657,np.float64(208112.10197705592),-167.83096812051545
6.959850428830016e-05,-4.458430089190166,-28735.249729093815,-58.05149164539819,-58.051491645398215,np.float64(208112.10327813664),-169.517697392024
6.82203615675266e-05,-4.46711597882823,-29315.760480964895,-57.999376307569804,-57.999376307569804,np.float64(208112.10454076465),-171.22137857453694
6.6869507900997e-05,-4.475801868466293,-29907.998327923702,-57.94726096974142,-57.94726096974139,np.float64(208112.10576607636),-172.94218203759226
6.554540292923311e-05,-4.484487758104357,-30512.200173005636,-57.89514563191304,-57.89514563191304,np.float64(208112.10695517465),-174.68027986297034
6.424751699259126e-05,-4.49317364774242,-31128.607705004866,-57.843030294084656,-57.843030294084684,np.float64(208112.10810912974),-176.43584586190207
6.297533091939143e-05,-4.501859537380483,-31757.467495153058,-57.7909149562563,-57.79091495625633,np.float64(208112.10922898032),-178.20905559245034
6.172833581824161e-05,-4.510545427018546,-32399.03109575119,-57.73879961842792,-57.73879961842792,np.float64(208112.11031573432),-180.0000863770659
6.050603287447453e-05,-4.51923131665661,-33053.55514079379,-57.686684280599536,-57.68668428059951,np.float64(208112.11137036994),-181.80911732031976
5.930793315061509e-05,-4.527917206294673,-33721.30144862598,-57.63456894277115,-57.63456894277115,np.float64(208112.11239383626),-183.6363293268137
5.8133557390798875e-05,-4.536603095932737,-34402.537126674295,-57.58245360494277,-57.58245360494274,np.float64(208112.11338705468),-185.48190511927112
5.69824358290634e-05,-4.545288985570799,-35097.53467829322,-57.53033826711439,-57.53033826711439,np.float64(208112.114350919),-187.34602925680923
5.585410800143549e-05,-4.553974875208863,-35806.57211177016,-57.478222929286005,-57.47822292928598,np.float64(208112.11528629682),-189.22888815339522
5.474812256173951e-05,-4.562660764846926,-36529.93305153246,-57.42610759145762,-57.42610759145762,np.float64(208112.11619403004),-191.13067009648782
5.3664037101052915e-05,-4.57134665448499,-37267.90685160098,-57.37399225362924,-57.37399225362927,np.float64(208112.11707493576),-193.05156526586615
5.260141797073677e-05,-4.580032544123053,-38020.78871133551,-57.32187691580086,-57.32187691580086,np.float64(208112.1179298067),-194.9917657526479
5.155984010897051e-05,-4.588718433761116,-38788.87979351851,-57.2697615779725,-57.2697615779725,np.float64(208112.11875941243),-196.95146557849856
5.0538886870721525e-05,-4.5974043233991795,-39572.48734482419,-57.21764624014412,-57.21764624014409,np.float64(208112.11956449962),-198.93086071503384
4.953814986108163e-05,-4.606090213037243,-40371.924818721345,-57.16553090231574,-57.16553090231574,np.float64(208112.12034579282),-200.9301491034169
4.8557228771903625e-05,-4.6147761026753065,-41187.51200085883,-57.113415564487354,-57.11341556448738,np.float64(208112.12110399536),-202.94953067415264
4.759573122167273e-05,-4.623461992313369,-42019.57513698412,-57.06130022665897,-57.06130022665897,np.float64(208112.12183978964),-204.98920736708095
4.6653272598548717e-05,-4.632147881951433,-42868.447063446,-57.00918488883059,-57.00918488883062,np.float64(208112.12255383786),-207.04938315157088
4.572947590651603e-05,-4.640833771589496,-43734.46734033351,-56.957069551002206,-56.957069551002206,np.float64(208112.12324678284),-209.1302640469177
4.482397161458042e-05,-4.6495196612275596,-44617.98238730449,-56.90495421317382,-56.904954213173795,np.float64(208112.12391924814),-211.23205814294496
4.3936397508951564e-05,-4.658205550865623,-45519.34562215807,-56.85283887534544,-56.85283887534544,np.float64(208112.12457183906),-213.35497562081386
4.306639854815272e-05,-4.666891440503686,-46438.917602206544,-56.80072353751709,-56.80072353751703,np.float64(208112.1252051431),-215.4992287740412
4.221362672099944e-05,-4.675577330141749,-47377.06616850305,-56.748608199688704,-56.748608199688675,np.float64(208112.12581973008),-217.66503202972922
4.137774090739041e-05,-4.684263219779813,-48334.166592982925,-56.69649286186032,-56.69649286186032,np.float64(208112.12641615333),-219.85260197000835
4.05584067418549e-05,-4.692949109417876,-49310.601728577465,-56.64437752403194,-56.64437752403191,np.float64(208112.1269949496),-222.0621573536956
3.975529647980209e-05,-4.70163499905594,-50306.76216236022,-56.592262186203556,-56.592262186203556,np.float64(208112.12755663987),-224.29391913817062
3.896808886641888e-05,-4.710320888694002,-51323.046371787015,-56.54014684837517,-56.540146848375144,np.float64(208112.12810172964),-226.54811050147165
3.8196469008163684e-05,-4.719006778332066,-52359.86088409226,-56.48803151054679,-56.48803151054679,np.float64(208112.12863070957),-228.82495686461357
3.7440128246804785e-05,-4.727692667970129,-53417.62043890525,-56.43591617271841,-56.435916172718436,np.float64(208112.12914405583),-231.12468591413003
3.669876403595297e-05,-4.736378557608193,-54496.748154151566,-56.383800834890025,-56.383800834890025,np.float64(208112.1296422304),-233.44752762484242
3.597207982003891e-05,-4.745064447246256,-55597.675695305865,-56.33168549706164,-56.33168549706167,np.float64(208112.13012568167),-235.79371428285756
3.525978491568699e-05,-4.753750336884319,-56720.84344806384,-56.27957015923329,-56.27957015923326,np.float64(208112.1305948448),-238.1634805087964
3.4561594395438065e-05,-4.762436226522382,-57866.70069450235,-56.227454821404905,-56.227454821404905,np.float64(208112.13105014208),-240.55706328125632
3.3877228973774716e-05,-4.771122116160446,-59035.7057927983,-56.17533948357652,-56.175339483576494,np.float64(208112.13149198328),-242.97470196050924
3.320641489540328e-05,-4.779808005798509,-60228.32636057792,-56.12322414574814,-56.12322414574808,np.float64(208112.1319207661),-245.4166383124378
3.25488838257481e-05,-4.788493895436572,-61445.039461970155,-56.07110880791976,-56.07110880791973,np.float64(208112.13233687644),-247.88311653271217
3.190437274361412e-05,-4.797179785074635,-62686.33179843862,-56.018993470091374,-56.018993470091374,np.float64(208112.13274068892),-250.37438327120972
3.127262383597489e-05,-4.805865674712699,-63952.699903468696,-55.96687813226299,-55.96687813226302,np.float64(208112.13313256693),-252.89068765668043
3.0653384394843924e-05,-4.814551564350762,-65244.6503411875,-55.91476279443461,-55.91476279443461,np.float64(208112.13351286316),-255.4322813216597
3.0046406716188126e-05,-4.823237453988826,-66562.69990899638,-55.862647456606226,-55.8626474566062,np.float64(208112.13388191996),-257.99941842763207
2.94514480008429e-05,-4.8319233436268885,-67907.37584429668,-55.81053211877784,-55.81053211877784,np.float64(208112.13424006946),-260.59235569044745
2.8868270257389217e-05,-4.840609233264952,-69279.21603539177,-55.75841678094949,-55.75841678094949,np.float64(208112.13458763406),-263.2113524059929
2.8296640206953892e-05,-4.8492951229030155,-70678.76923664953,-55.706301443121106,-55.706301443121134,np.float64(208112.13492492662),-265.8566704761224
2.7736329189894904e-05,-4.857981012541079,-72106.59528801145,-55.65418610529272,-55.65418610529272,np.float64(208112.13525225065),-268.52857443484754
2.7187113074334522e-05,-4.866666902179142,-73563.26533893598,-55.60207076746434,-55.60207076746431,np.float64(208112.13556990074),-271.2273314747907
2.6648772166503545e-05,-4.875352791817205,-75049.362076866,-55.54995542963596,-55.54995542963596,np.float64(208112.13587816287),-273.9532114739048
2.6121091122860867e-05,-4.8840386814552685,-76565.47996031161,-55.497840091807575,-55.49784009180755,np.float64(208112.13617731445),-276.70648702246143
2.560385886395319e-05,-4.892724571093332,-78112.22545664133,-55.44572475397919,-55.44572475397919,np.float64(208112.1364676248),-279.48743345030977
2.5096868489980418e-05,-4.9014104607313955,-79690.21728467727,-55.39360941615081,-55.39360941615078,np.float64(208112.1367493552),-282.29632885441015
2.4599917198033014e-05,-4.910096350369459,-81300.08666219079,-55.34149407832243,-55.34149407832243,np.float64(208112.1370227592),-285.13345412664364
2.4112806200968095e-05,-4.918782240007522,-82942.47755839812,-55.289378740494044,-55.28937874049407,np.float64(208112.1372880829),-287.9990929819018
2.363534064789192e-05,-4.927468129645585,-84618.04695155658,-55.23726340266569,-55.23726340266566,np.float64(208112.13754556506),-290.8935319864582
2.3167329546216982e-05,-4.936154019283649,-86327.46509176464,-55.18514806483731,-55.18514806483731,np.float64(208112.1377954375),-293.8170605866253
2.270858568526237e-05,-4.944839908921712,-88071.41576907094,-55.133032727008924,-55.133032727008896,np.float64(208112.1380379251),-296.76997113769943
2.2258925561367033e-05,-4.953525798559776,-89850.59658699941,-55.08091738918054,-55.08091738918054,np.float64(208112.1382732461),-299.75255893319644
2.1818169304485877e-05,-4.962211688197838,-91665.7192415999,-55.02880205135216,-55.02880205135219,np.float64(208112.13850161232),-302.7651222343814
2.1386140606239317e-05,-4.970897577835902,-93517.50980613624,-54.976686713523776,-54.976686713523776,np.float64(208112.13872322932),-305.80796230009486
2.096266664938759e-05,-4.979583467473965,-95406.70902152511,-54.92457137569539,-54.92457137569542,np.float64(208112.1389382965),-308.88138341687915
2.054757803870156e-05,-4.988269357112029,-97334.07259264235,-54.87245603786701,-54.87245603786701,np.float64(208112.13914700752),-311.98569292940715
2.0140708733202372e-05,-4.996955246750091,-99300.37149061487,-54.82034070003863,-54.8203407000386,np.float64(208112.13934955018),-315.12120127121705
1.974189597974282e-05,-5.005641136388155,-101306.39226121957,-54.768225362210245,-54.768225362210245,np.float64(208112.13954610683),-318.28822199575586
1.935098024790396e-05,-5.014327026026218,-103352.93733951199,-54.71611002438189,-54.716110024381834,np.float64(208112.13973685433),-321.48707180773533
1.896780516618076e-05,-5.023012915664282,-105440.82537081107,-54.66399468655351,-54.66399468655348,np.float64(208112.13992196438),-324.7180705948024
1.8592217459431478e-05,-5.031698805302345,-107570.8915381682,-54.611879348725125,-54.611879348725125,np.float64(208112.14010160358),-327.98154145952816
1.8224066887565497e-05,-5.040384694940408,-109743.98789645161,-54.55976401089674,-54.559764010896714,np.float64(208112.1402759337),-331.2778107517188
1.786320618544534e-05,-5.049070584578471,-111960.98371317958,-54.50764867306836,-54.50764867306836,np.float64(208112.14044511152),-334.6072081010503
1.750949100397862e-05,-5.057756474216535,-114222.76581623915,-54.45553333523998,-54.45553333523995,np.float64(208112.14060928946),-337.97006645003216
1.716277985237648e-05,-5.066442363854598,-116530.23894862906,-54.403417997411594,-54.403417997411594,np.float64(208112.14076861512),-341.3667220873017
1.68229340415554e-05,-5.075128253492662,-118884.32613036898,-54.35130265958321,-54.35130265958324,np.float64(208112.14092323207),-344.7975146812531
1.648981762865972e-05,-5.083814143130724,-121285.96902771984,-54.29918732175483,-54.29918732175483,np.float64(208112.14107327934),-348.2627873140049
1.6163297362682666e-05,-5.092500032768788,-123736.12832986291,-54.247071983926475,-54.247071983926475,np.float64(208112.14121889207),-351.7628865157081
1.584324263116419e-05,-5.101185922406851,-126235.7841331883,-54.19495664609809,-54.19495664609806,np.float64(208112.1413602013),-355.2981622991995
1.5529525407944226e-05,-5.109871812044915,-128785.9363333465,-54.14284130826971,-54.14284130826971,np.float64(208112.14149733423),-358.8689681950036
1.522202020195054e-05,-5.118557701682978,-131387.60502522005,-54.090725970441326,-54.0907259704413,np.float64(208112.14163041423),-362.47566128668564
1.4920604007000607e-05,-5.127243591321041,-134041.8309109751,-54.038610632612944,-54.03861063261289,np.float64(208112.14175956114),-366.11860224656044
1.462515625259751e-05,-5.1359294809591045,-136749.6757163561,-53.98649529478456,-53.98649529478453,np.float64(208112.14188489114),-369.79815537175966
1.4335558755700135e-05,-5.144615370597168,-139512.2226153903,-53.93437995695618,-53.93437995695618,np.float64(208112.14200651713),-373.51468862066224
1.4051695673448365e-05,-5.1533012602352315,-142330.5766636717,-53.882264619127795,-53.882264619127824,np.float64(208112.14212454855),-377.26857364969015
1.3773453456824417e-05,-5.161987149873295,-145205.8652403982,-53.83014928129941,-53.83014928129941,np.float64(208112.14223909157),-381.06018585047457
1.3500720805231689e-05,-5.170673039511358,-148139.23849933821,-53.77803394347103,-53.778033943471,np.float64(208112.14235024937),-384.8899043873952
1.3233388621973064e-05,-5.179358929149421,-151131.86982890745,-53.725918605642676,-53.72591860564265,np.float64(208112.14245812193),-388.7581122354972
1.2971349970610761e-05,-5.188044818787485,-154184.95632154,-53.67380326781429,-53.67380326781429,np.float64(208112.1425628064),-392.66519621878894
1.2714500032190339e-05,-5.196730708425548,-157299.71925254134,-53.62168792998591,-53.62168792998594,np.float64(208112.14266439693),-396.6115470489246
1.2462736063311715e-05,-5.205416598063612,-160477.40456861455,-53.56957259215753,-53.56957259215753,np.float64(208112.14276298508),-400.5975593642759
1.2215957355030447e-05,-5.214102487701674,-163719.28338625576,-53.517457254329145,-53.517457254329116,np.float64(208112.14285865947),-404.623631769396
1.1974065192572792e-05,-5.222788377339738,-167026.65250021766,-53.46534191650076,-53.46534191650076,np.float64(208112.14295150625),-408.6901668748805
1.1736962815848495e-05,-5.231474266977801,-170400.83490224468,-53.41322657867238,-53.41322657867235,np.float64(208112.14304160894),-412.7975713376287
1.1504555380745459e-05,-5.240160156615865,-173843.18031028737,-53.361111240844,-53.361111240844,np.float64(208112.14312904878),-416.94625590150986
1.1276749921190837e-05,-5.248846046253927,-177355.0657084074,-53.308995903015614,-53.308995903015585,np.float64(208112.14321390435),-421.1366354384375
1.105345531196336e-05,-5.257531935891991,-180937.89589758986,-53.25688056518723,-53.25688056518723,np.float64(208112.14329625206),-425.3691289898573
1.0834582232242035e-05,-5.266217825530054,-184593.1040576821,-53.20476522735888,-53.20476522735888,np.float64(208112.14337616603),-429.6441598086515
1.0620043129876628e-05,-5.274903715168118,-188322.15232068495,-53.152649889530494,-53.152649889530466,np.float64(208112.14345371813),-433.96215540146466
1.0409752186365634e-05,-5.283589604806181,-192126.53235562486,-53.10053455170211,-53.10053455170211,np.float64(208112.14352897828),-438.3235475714542
1.020362528252773e-05,-5.292275494444244,-196007.76596524162,-53.04841921387373,-53.0484192138737,np.float64(208112.1436020141),-442.72877246147175
1.0001579964852987e-05,-5.300961384082307,-199967.40569472944,-52.996303876045346,-52.996303876045346,np.float64(208112.14367289146),-447.1782705976772
9.80353541252036e-06,-5.309647273720371,-204007.03545277612,-52.94418853821696,-52.94418853821699,np.float64(208112.14374167405),-451.6724869335923
9.60941240506829e-06,-5.318333163358434,-208128.27114514727,-52.89207320038858,-52.89207320038858,np.float64(208112.14380842383),-456.21187089459573
9.419133290705453e-06,-5.327019052996498,-212332.76132107043,-52.8399578625602,-52.839957862560226,np.float64(208112.14387320078),-460.79687642286643
9.232621955249012e-06,-5.33570494263456,-216622.1878326765,-52.787842524731815,-52.787842524731815,np.float64(208112.1439360633),-465.42796202277805
9.04980379167794e-06,-5.344390832272624,-220998.2665077633,-52.73572718690343,-52.73572718690346,np.float64(208112.143997068),-470.10559080674983
8.870605670289196e-06,-5.353076721910687,-225462.74783614936,-52.68361184907508,-52.68361184907505,np.float64(208112.14405626972),-474.83023054155825
8.694955909444885e-06,-5.361762611548751,-230017.41766989324,-52.631496511246695,-52.63149651124664,np.float64(208112.1441137218),-479.602353695114
8.522784246898642e-06,-5.370448501186814,-234664.09793765817,-52.57938117341831,-52.579381173418284,np.float64(208112.14416947583),-484.42243748370925
8.354021811689797e-06,-5.379134390824877,-239404.6473735078,-52.52726583558993,-52.52726583558993,np.float64(208112.14422358212),-489.29096391973945
8.188601096594066e-06,-5.3878202804629405,-244240.96226042465,-52.47515049776155,-52.475150497761575,np.float64(208112.14427608938),-494.2084198599055
8.026455931119779e-06,-5.396506170101004,-249174.97718884857,-52.423035159933164,-52.423035159933164,np.float64(208112.14432704475),-499.17529705389927
7.867521455038776e-06,-5.4051920597390675,-254208.6658305386,-52.37091982210478,-52.37091982210475,np.float64(208112.1443764942),-504.19209219357913
7.711734092441472e-06,-5.41387794937713,-259344.04172806826,-52.3188044842764,-52.3188044842764,np.float64(208112.14442448216),-509.25930696263987
7.559031526305634e-06,-5.422563839015194,-264583.1591002691,-52.266689146448016,-52.266689146448044,np.float64(208112.1444710519),-514.377448086781
7.40935267356875e-06,-5.431249728653257,-269928.1136639458,-52.21457380861963,-52.21457380861969,np.float64(208112.14451624526),-519.5470273843802
7.262637660693979e-06,-5.4399356182913206,-275381.0434721909,-52.16245847079128,-52.16245847079128,np.float64(208112.14456010298),-524.7685618176749
7.1188277997199425e-06,-5.448621507929384,-280944.1297696344,-52.110343132962896,-52.11034313296287,np.float64(208112.1446026645),-530.0425735444601
6.977865564784764e-06,-5.457307397567447,-286619.5978649706,-52.05822779513451,-52.05822779513451,np.float64(208112.14464396815),-535.3695899703032
6.839694569114946e-06,-5.46599328720551,-292409.7180211118,-52.00611245730613,-52.0061124573061,np.float64(208112.14468405108),-540.7501438012863
6.7042595424699156e-06,-5.474679176843574,-298316.8063633229,-51.95399711947775,-51.95399711947775,np.float64(208112.14472294936),-546.184773097276
6.571506309033192e-06,-5.483365066481637,-304343.225805703,-51.901881781649365,-51.90188178164934,np.float64(208112.14476069802),-551.6740213257309
6.441381765741332e-06,-5.492050956119701,-310491.3869963826,-51.84976644382098,-51.84976644382098,np.float64(208112.1447973311),-557.2184374160483
6.313833861042004e-06,-5.500736845757763,-316763.7492818143,-51.7976511059926,-51.79765110599263,np.float64(208112.14483288146),-562.8185758144575
6.188811574072665e-06,-5.509422735395827,-323162.821690545,-51.74553576816422,-51.74553576816422,np.float64(208112.1448673811),-568.4749965394652
6.066264894251542e-06,-5.51810862503389,-329691.1639368603,-51.693420430335834,-51.69342043033586,np.float64(208112.1449008612),-574.1882652378575
5.94614480127273e-06,-5.526794514671954,-336351.38744470436,-51.64130509250748,-51.64130509250745,np.float64(208112.14493335178),-579.9589532412655
5.828403245497413e-06,-5.535480404310017,-343146.1563922846,-51.5891897546791,-51.5891897546791,np.float64(208112.1449648821),-585.7876376232982
5.7129931287333745e-06,-5.54416629394808,-350078.18877777806,-51.537074416850714,-51.53707441685074,np.float64(208112.1449954806),-591.6749012572512
